Stop ID,Link ID,X,Y
28383592,-388102029,731033.97,5692064.52
28383593,-4549296,730888.01,5692233.4799999995
93777983,-10638699#0,729241.88,5697758.89
cluster_4000987716_4000987717,25610891#4,730567.19,5685707.949999999
26191200,107872263#1,734648.3200000001,5691176.63
26191205,105083154#0,733898.93,5692474.24
5649360540,313176463,739073.37,5694940.279999999
26191206,105083154#3,733569.63,5692166.6
26191207,105083154#1,733819.19,5692400.569999999
8396918478,4975221#1,737720.03,5692154.27
12360531,-2732553#1,737203.06,5697099.81
cluster_25540249_26034982_26034983_4229546272,105187224,734794.2,5692493.609999999
60333256,210245601#0,728896.89,5694997.319999999
59608418,708050790#0,737269.39,5693462.35
60333259,8075660,728614.72,5694576.14
1050064631,80967968#2,738400.2,5695144.859999999
59608419,35218170#0,737274.15,5693586.569999999
215166710,-28886441,735311.94,5695675.79
68969547,28285085#1,742775.0,5694132.84
60333252,314787617#0,728720.8,5695022.34
68969543,26350424#1,742834.6100000001,5694183.14
298868624,25960055#1,730675.7,5696643.449999999
411768366,30741622,729651.76,5692512.58
276227042,14572932#2,737046.64,5693135.14
411768362,1054548117,729554.22,5692603.319999999
3461729803,33122034,743544.05,5692675.49
59608425,24596730#3,737404.69,5693653.7299999995
59608424,35218170#1,737401.18,5693581.26
192710812,-18669477,728853.89,5682493.91
59608427,241627245,737532.69,5693649.859999999
266384215,-24497806,735979.17,5692953.93
59608426,-332576043,737529.78,5693578.25
59608420,24596730#1,737277.45,5693658.3
59608423,189354594,737395.3400000001,5693459.93
32969276,177914629,738276.04,5691606.4799999995
59608422,44979331#2,737392.04,5693372.899999999
30391501,-166290617,735810.1000000001,5692273.16
30391502,-253313625#0,735154.65,5692841.2299999995
30391503,-19792750,735153.39,5692750.449999999
59608428,-126709333#0,737594.79,5693451.899999999
365119656,32474287,739667.87,5688923.37
cluster_1948032752_2023921806,-317630876,730667.43,5691606.83
287615952,155770508#1,740877.81,5690103.17
60333260,8075539#2,728364.5700000001,5695271.43
30391500,-8454560,735945.95,5692138.16
319829838,29075886#0,738498.95,5695524.4799999995
215166717,234191600#8,735454.8300000001,5696214.41
276227031,14573060,737094.23,5693029.47
144225237,-399730914#1,737827.69,5693118.59
32969262,23480695,737754.3400000001,5692151.0
59608431,-36935369,737466.18,5693579.18
59608433,126709333#2,737463.2,5693458.22
197750273,-121747651,735314.29,5692452.22
270698786,24912511#6,735407.6100000001,5698848.08
32969290,177914625#6,738859.39,5691174.04
279140113,24219370#3,729997.8200000001,5685851.199999999
194566454,-18832210,735951.96,5688783.27
919575222,-78328041,728602.67,5694823.25
cluster_17084474_206117559_206117560_7813037850,209197524,742472.44,5694789.96
3030742616,299135482,737142.46,5694375.56
3030742617,299135487,737150.21,5694338.6
246512238,4297477,732546.8600000001,5693907.54
255324632,23577704,737488.92,5691553.899999999
246512236,-125049748,732550.5800000001,5694060.9799999995
59848399,8022369#2,729987.28,5694701.08
147920514,14975428,737330.03,5693235.279999999
59848397,8022387#0,729862.1100000001,5694705.66
59848396,8022385#1,729828.92,5694655.359999999
265598669,24437320#0,736686.73,5690126.52
cluster_310817086_938291557,-376817794,738540.69,5689483.41
59608407,7951602#8,737737.27,5693885.93
59608406,7972232#3,737731.25,5693958.949999999
315362113,-28691065#1,726742.42,5690962.52
59608409,-7972232#0,737781.14,5693762.87
cluster_2047713850_2163975183_2163975206_2163982561,-206387775,733243.47,5691714.609999999
25716507,4274580#0,740043.99,5697640.75
279142786,-25610643#0,730444.0800000001,5686710.7299999995
7467577837,26144322#2,729432.76,5699169.949999999
7467577836,404900741#0,729404.54,5699177.1
255132878,-23561117#0,739537.6100000001,5692324.41
25716514,4274581#2,739953.38,5697808.81
cluster_104132591_2172461784,11648539#3,734574.3200000001,5695910.59
2793649695,604726656#4,737724.13,5692540.04
301120606,2731918#3,729549.8600000001,5694220.72
1109160600,337039732,737287.87,5692962.04
27545053,192796895#0,735690.68,5696236.14
122062171,120359833,734963.19,5695240.399999999
6811928576,26414667#0,740038.01,5690878.359999999
6811928577,28282669#0,739967.23,5690879.92
251561922,-23248995,728454.17,5689051.14
3426501501,975474254,745471.46,5693331.359999999
1242094563,165114353#1,734844.23,5691797.12
2505643881,243129932,727466.5,5691153.149999999
260765319,-30824409,731538.29,5698654.6899999995
2505643883,28745666#4,727475.5,5691227.99
315937714,134462374#3,737306.0900000001,5694404.64
144226520,14626049#1,737925.98,5692859.35
2505643888,243129934#0,727475.5,5691227.99
2505643889,243129935,727488.54,5691113.9799999995
cluster_146089887_89359031,961385633#0,735677.8,5696173.13
293955327,26796208#1,731614.7,5689959.79
321686584,282226255#0,738361.01,5695519.199999999
9389418056,1017959857,736216.31,5693815.35
250566955,791162733#1,727232.6100000001,5688636.83
9389418057,1017959857,736216.31,5693815.35
250566958,-150039884,727267.0700000001,5688580.47
250566959,150039884,727287.02,5688456.149999999
9389418060,1017959859,736211.42,5693810.109999999
9389418062,1017959863,736206.6000000001,5693803.569999999
1362011012,-11104452,736100.72,5700047.38
9389418065,1017959861,736207.43,5693805.46
1362011011,138336395,736105.7,5700037.13
9389418064,1017959861,736207.43,5693805.46
9389418067,1017959862,736217.31,5693798.699999999
146076043,14793281#0,735012.0900000001,5695327.62
913936707,211255726,736134.75,5699194.149999999
26981052,30017105#2,728320.5900000001,5697255.75
9389418073,1017959868#0,736234.02,5693797.68
9389418076,1017959868#0,736234.02,5693797.68
2165125368,-206503479,739283.62,5697498.22
2165125367,-206503478,739250.13,5697493.27
cluster_2278755060_2278755088,193671468,732629.64,5692640.88
2165125359,206503480#2,739317.3400000001,5697429.01
3233941525,317153785,745136.21,5694271.359999999
2165125358,206503479,739283.42,5697424.3
1258166463,-159799014,730139.26,5683263.6899999995
146076039,14793280#0,735237.52,5695193.68
146076035,20293757#0,735225.0,5695205.63
9389418077,1017959869,736211.42,5693810.109999999
197732473,-19075508#0,734724.06,5691645.92
117348913,121165627,734130.97,5696549.069999999
6035093680,-1033553017#2,735494.6000000001,5689799.199999999
cluster_21633284_232915783,-243974928,742282.65,5694036.17
9389418081,1017959859,736211.42,5693810.109999999
298281832,25960050#0,730590.5800000001,5696832.85
9389418080,1017959873,736207.01,5693811.609999999
298281834,27184375,730459.6000000001,5696896.39
9389418082,1017959876,736208.12,5693794.54
9389418085,1017959878,736205.48,5693809.59
9389418084,1017959876,736208.12,5693794.54
347468481,31252899#2,738443.87,5695894.88
1854419592,-174780706#0,740560.15,5689221.609999999
206129532,-119225966,730440.71,5691511.6
25716515,4274581#0,739915.89,5697772.08
31561104,12214696#0,735090.68,5691979.4799999995
25716525,132730944#1,739781.66,5698012.3
2782462424,24913051#1,733812.54,5697373.4799999995
334508780,147562147#1,743741.76,5694419.67
2782462428,24913051#0,733748.93,5697361.779999999
9389418089,1017959873,736207.01,5693811.609999999
146076024,14793278,735072.55,5695385.79
9389418088,1017959878,736205.48,5693809.59
2694967009,497461333#7,738217.3,5690026.79
9389418091,1017959865#0,736212.68,5693828.3
25716526,4274579#1,739835.22,5697861.09
31949602,4742569#2,737527.96,5698311.83
445366884,-155034325,729393.77,5690854.84
288703140,26350424#0,742800.96,5694324.71
77875189,-1033828693,745068.3,5693673.54
1467593401,130761785,729376.98,5689811.89
445366888,-335537021#0,729427.62,5690748.62
334508778,-30335072#0,743523.25,5694405.7299999995
147973099,351117233,740317.5800000001,5694388.47
6527908228,-694957448,732231.66,5698784.1
26060462,314655129#2,735779.1100000001,5693130.96
6527908224,37704015#0,732244.13,5698733.3
2756445472,-425018883,736455.99,5691177.76
240478004,18596126#4,740784.93,5695243.449999999
197731190,159416886#0,734640.77,5691906.6
31949638,-4742565#0,737402.12,5698324.14
1496377629,-325334569,736564.0800000001,5695721.5
288379902,23189155,728624.0700000001,5689848.42
626630595,-118421042,735564.06,5695940.319999999
2617882753,-256093124,730711.3200000001,5692067.81
294917925,25852232#0,727414.89,5697945.51
211181170,20019787#0,733840.3400000001,5695276.4399999995
87025386,-22737808,735001.8200000001,5696220.29
26981008,30016974,729847.14,5696891.949999999
617659936,-232564608,736099.0800000001,5696269.31
269543668,24809629,741590.65,5691403.279999999
269543667,-24809629,741596.5900000001,5691577.12
2715335032,265930890#0,739921.37,5691643.67
269893882,20414995#2,740044.48,5692094.91
144231024,-19795310#0,737672.91,5692278.6899999995
292510708,788308457,735745.9,5687948.74
309210102,28017384#1,740058.71,5688209.2299999995
1841664694,173322924,740526.3600000001,5690856.069999999
297895358,-858452865,728859.41,5698528.21
341823763,23249010#0,728570.47,5689137.54
3908750707,-160164223#0,738278.3,5696056.859999999
3908750706,327262357#1,739331.0700000001,5696026.3
31950637,376842766,735812.72,5698200.04
3908750704,387618165,741639.78,5695661.899999999
3908750703,-387618182,737965.8300000001,5695176.609999999
cluster_251008903_25924686,4292952#1,731931.03,5690712.6
3908750702,-387618119,740931.8200000001,5695231.91
59254406,7950245#1,730365.94,5693900.399999999
3908750701,30492998#0,738038.79,5695030.14
cluster_1496875422_2656422524,-136470291,741819.55,5690638.069999999
cluster_1098598527_16572181_27557974,-1032947001,735608.74,5694406.41
59254403,187555567#0,730406.93,5693951.41
232888104,158259440#0,741308.3400000001,5693988.6899999995
294921167,858464347#1,728839.15,5698202.64
312181083,28299359#2,739180.0900000001,5698816.199999999
cluster_26191204_49548830_497163999,-237908281#0,734741.27,5691052.99
31950630,376842766,735812.72,5698200.04
260441241,23166459#2,736830.75,5689369.09
309439279,28172141#0,742068.23,5686556.35
73970150,27707907,737845.37,5691581.14
1581129613,-144567662,739334.46,5695957.39
294917919,25852232#2,727432.71,5698156.16
3908750712,16824762,738721.8600000001,5696430.41
269893861,20414995#1,739959.06,5692190.7299999995
3908750711,10061308,738874.48,5696436.149999999
197755116,937053107,735511.44,5692609.83
4258915163,426611260,727383.79,5690065.21
12275963,41663088,736289.0700000001,5698022.14
306192217,-27887941,740932.8,5686886.27
3771158721,373681386#2,733398.56,5696382.06
4561743488,4549331#1,730325.5900000001,5692243.4399999995
371159690,-26185819,743437.3300000001,5691296.93
cluster_317672616_332473553,37704012#0,731447.77,5698109.63
26035452,-396779529,739008.25,5697455.779999999
340003439,30732052#0,727352.06,5691067.319999999
3657669615,361267778,736586.3500000001,5691152.859999999
192027865,-18616063,739794.68,5695170.81
316055813,-28745167#0,728552.78,5693197.42
4537606284,22617185,739627.26,5688364.8
2368809677,-228249890#0,730279.69,5693559.29
241478813,37450359,728391.3200000001,5683332.109999999
340003435,243131214,727406.8,5691133.83
254995909,23430458#7,729576.19,5689237.81
26035453,4304916#0,739053.39,5697161.63
2570193896,456285015#0,740479.17,5689553.91
19815091,-327262359#1,739728.73,5692267.49
cluster_308994271_69389089,-23561383,739812.12,5691439.87
248843927,219505447,739135.38,5697700.13
318383427,28957193#1,741952.04,5685692.1899999995
194560285,18832002#1,735544.92,5689649.68
6571313427,165893208,732331.5700000001,5691368.6899999995
254995911,106518510,729393.3400000001,5689321.49
4821299734,-253030527,738547.47,5689133.89
cluster_1247212378_19815025,-33822906,741011.69,5697948.96
196100478,302592054,737629.8400000001,5686972.21
4821299732,-489931685,738601.48,5689097.72
4821299730,-489931681,738627.5700000001,5689119.7299999995
269543623,24809588#3,741169.74,5691117.52
269543625,24809622,741390.54,5691419.71
4561743463,24519876#2,728529.66,5690766.649999999
262232475,24219273#3,730073.8,5685830.46
341823845,30812490#1,728683.92,5689182.64
26698258,103746872#0,732729.48,5691844.35
144232438,14626298,737694.21,5692429.279999999
26698257,103746865,732699.97,5691738.27
26035437,4304911#0,738740.46,5696991.8
269543630,-24809623,741483.0900000001,5691413.92
26111195,24455470,734522.01,5693622.199999999
1705933630,510301016,735865.81,5692963.949999999
26035439,28615708,739114.52,5697518.069999999
3371533995,28284537#2,741034.66,5695150.56
26035430,-4304918#0,739039.5900000001,5696885.81
cluster_1690724341_1690724344,-34126995#0,730183.91,5684842.09
26035433,-170738538#0,739358.8200000001,5697725.399999999
26035432,-4304914,738758.31,5697210.12
281328725,24798818#0,738189.3300000001,5696551.899999999
340003443,-153212311#0,727407.8400000001,5690861.09
cluster_59641535_59641536,8568223,736323.77,5693603.17
77875218,24941802#2,745313.8300000001,5693546.88
26111190,127430379#0,733770.1000000001,5693655.74
26060456,171773741#3,736000.0900000001,5693447.59
26111193,642985820,734086.93,5693422.26
26111191,-125190541#1,733597.3,5693587.17
26060453,374096748#2,735985.15,5693111.9399999995
26111192,-125190562#0,734045.6100000001,5693525.029999999
26035448,10362885,739277.0,5697133.08
26060459,893773728#1,736064.8200000001,5693597.54
26111187,114958818#0,734899.88,5693527.84
26035447,23773184#1,738884.44,5697119.91
26035446,543383746,738708.6100000001,5697123.96
26060457,24482792,736137.8200000001,5693471.67
5626731281,-14571876,738665.56,5694908.779999999
26111188,4310318#1,734426.74,5693432.99
26035440,-24348919,738705.42,5697388.319999999
3317655312,-325095134#1,728874.5900000001,5691172.569999999
298333530,25853264#0,729586.43,5697011.38
316055825,28745167#1,728318.45,5693219.91
316055826,28745167#2,728056.8200000001,5693244.62
26035443,-1028729478,738692.48,5697007.79
26035442,4304915#2,738757.15,5697116.699999999
2570193860,219386233#0,739309.76,5690708.56
242614294,22617145,739851.97,5687343.569999999
18350739,3701844#4,737580.43,5697459.25
250237006,554579579,733499.5,5695760.449999999
26111181,-20126783,734501.39,5693610.529999999
26111175,-24408340,734907.9,5693754.85
26111176,4310324,735051.27,5693233.87
26111173,1030859777#1,734072.53,5693731.77
26111174,-1030859777#0,734137.43,5693561.41
26111179,-1054270083,734397.18,5693548.8
26111178,125890564#0,734365.5800000001,5693651.81
31949594,104024505#4,737598.7,5697839.31
128054506,-23238068,730973.0700000001,5688909.74
3096907867,305051340#3,734859.5700000001,5699652.27
cluster_1144885045_75476294,207538298,737932.22,5691543.08
cluster_276050765_366044588,173383995,739013.25,5689114.62
59055955,313752468#0,732871.37,5696997.83
cluster_4497645040_4497645044_5931078134_6053566332,452950473,735169.98,5693529.83
197779121,19080095#1,736747.46,5692257.55
2491533707,-241544308#0,727579.78,5693343.81
130103424,-104111502#0,735860.6100000001,5698331.529999999
382955874,-145853220#0,733643.0,5692059.17
cluster_4301868477_907076640,24021812#0,731535.02,5691623.92
26111171,125190562#0,734006.01,5693627.83
26111172,4310316#1,734100.23,5693665.67
250213047,334734094,730673.77,5690096.1899999995
194366165,18816262,737862.3400000001,5686802.779999999
144220448,979580926,737667.94,5693440.55
194366163,18816026#0,737732.54,5686791.26
cluster_1119710471_21633376,-30274189,741464.3500000001,5692962.449999999
255191277,23566354,741877.3500000001,5694444.25
913881119,4274571#1,739844.52,5697542.59
32672734,-14608919,738067.75,5695124.04
3858989491,-4086300#1,739142.72,5687232.63
298904632,27235697,727761.73,5699082.859999999
1137305217,-785441016,730609.47,5690704.899999999
32672738,14609500#4,738638.45,5695360.699999999
32672737,14609449#0,738242.27,5695326.66
32672736,-14572168,738248.6000000001,5695255.02
104126030,11648269#11,734500.5800000001,5698655.55
19815072,-461886411#1,739810.56,5692303.96
3203838070,-314334288,729994.15,5694268.899999999
1007850675,758163442,731613.3400000001,5689251.6899999995
54799766,22737828#3,735388.44,5691298.56
312181001,28418826#1,739194.88,5698936.16
18350707,3701844#2,737695.8600000001,5697484.949999999
3139775020,2731344#0,736879.5800000001,5697526.4399999995
3858989497,-22617130#1,739154.97,5687223.49
19815078,-18823236,736701.41,5687264.99
29351995,228249890#0,730144.3600000001,5693977.6899999995
3858989499,37745677#0,739134.1100000001,5687219.62
cluster_4606924586_4606924588,24781420#1,741360.0800000001,5687502.39
